,company,Date,Open,High,Low,Close,No. of Shares
87,ABB,2024-03-12,5898.5500,5898.5500,5690.2000,5714.7500,7326
88,ABB,2024-03-11,5846.9500,5936.4500,5771.7000,5826.0500,25395
89,ABB,2024-03-07,5714.9500,5789.8500,5672.6000,5771.7000,13160
90,ABB,2024-03-06,5669.2500,5716.7000,5585.9000,5703.1500,16057
91,ABB,2024-03-05,5625.0000,5698.6000,5565.3000,5687.7000,17208
92,ABB,2024-03-04,5450.2500,5662.8000,5450.2500,5631.8500,31117
93,ABB,2024-03-01,5499.0000,5525.0000,5454.7000,5485.6500,18732
94,ABB,2024-02-29,5419.4000,5482.5000,5352.3500,5449.8500,13732
95,ABB,2024-02-28,5479.9500,5555.0000,5381.0000,5419.3500,56009
96,ABB,2024-02-27,5252.2500,5472.9000,5250.0000,5452.4000,33361
97,ABB,2024-02-26,5371.7500,5430.0000,5139.2000,5297.1500,29925
98,ABB,2024-02-23,5429.0000,5523.0500,5321.5000,5389.6000,78176
99,ABB,2024-02-22,5200.5000,5456.9500,5084.5500,5431.5000,174644
100,ABB,2024-02-21,4622.3000,5019.0000,4622.3000,4989.3000,148417
101,ABB,2024-02-20,4515.0000,4545.0000,4468.8000,4522.1000,6018
102,ABB,2024-02-19,4589.8500,4589.8500,4449.6000,4491.6000,3110
103,ABB,2024-02-16,4480.0500,4539.9000,4480.0000,4521.7500,2766
104,ABB,2024-02-15,4570.5500,4583.3500,4460.0500,4467.7500,5401
105,ABB,2024-02-14,4456.7500,4618.7000,4431.9000,4562.9500,6520
106,ABB,2024-02-13,4444.8000,4484.7500,4380.0000,4463.9000,5067
107,ABB,2024-02-12,4412.1500,4554.3500,4402.2000,4417.6000,2635
108,ABB,2024-02-09,4489.9500,4501.9500,4411.2500,4488.1000,4582
109,ABB,2024-02-08,4605.0000,4605.0000,4441.4500,4450.6500,4152
110,ABB,2024-02-07,4447.3500,4627.1500,4431.2000,4571.5500,11221
111,ABB,2024-02-06,4384.7500,4423.5500,4365.0000,4404.0000,3350
112,ABB,2024-02-05,4480.1000,4538.0000,4345.0000,4368.1500,10112
113,ABB,2024-02-02,4552.9500,4574.8500,4464.7000,4482.3500,9845
114,ABB,2024-02-01,4671.6500,4694.6500,4342.1500,4532.5500,35683
115,ABB,2024-01-31,4725.1500,4753.7500,4630.9000,4671.6500,6756
116,ABB,2024-01-30,4800.0000,4861.0000,4719.8000,4735.6000,2115
117,ABB,2024-01-29,4750.0000,4808.3500,4720.0000,4787.1500,3763
118,ABB,2024-01-25,4787.9500,4787.9500,4667.3500,4738.2500,2785
119,ABB,2024-01-24,4730.1500,4811.0000,4618.9500,4731.0000,11249
120,ABB,2024-01-23,4751.0500,4896.3000,4743.3500,4771.8000,9251
121,ABB,2024-01-19,4779.2500,4845.0000,4739.7500,4819.6500,6612
122,ABB,2024-01-18,4771.6500,4792.5000,4671.6500,4710.6500,3937
123,ABB,2024-01-17,4732.0500,4863.8000,4732.0500,4771.6500,3293
124,ABB,2024-01-16,4784.9500,4841.3500,4750.5500,4806.7000,4268
125,ABB,2024-01-15,4876.8000,4876.8000,4725.0000,4752.9500,3329
126,ABB,2024-01-12,4914.9000,4914.9000,4774.2500,4781.2500,4196
127,ABB,2024-01-11,4940.1000,4984.3000,4859.8500,4869.6500,5429
128,ABB,2024-01-10,4915.1000,4956.2500,4875.0000,4937.4500,5125
129,ABB,2024-01-09,4796.7500,4975.8500,4767.2000,4919.2000,16806
130,ABB,2024-01-08,4850.0000,4850.0000,4741.7500,4756.3500,3379
131,ABB,2024-01-05,4825.7000,4900.0000,4803.4000,4831.0000,6035
132,ABB,2024-01-04,4828.6500,4867.6000,4773.9000,4824.8000,3150
133,ABB,2024-01-03,4690.0500,4826.7000,4690.0500,4773.9000,5015
134,ABB,2024-01-02,4678.5500,4711.3500,4601.0000,4695.9500,3586
135,ABB,2024-01-01,4699.0000,4715.7000,4656.0000,4678.5500,1787
136,ABB,2023-12-29,4658.2000,4686.8000,4620.5000,4673.9500,5068
137,ABB,2023-12-28,4751.9000,4765.5000,4626.7500,4645.1000,8908
138,ABB,2023-12-27,4768.9000,4824.6000,4722.7000,4738.4500,3490
139,ABB,2023-12-26,4744.6500,4823.7000,4744.6500,4768.9000,3645
140,ABB,2023-12-22,4718.1000,4770.5500,4690.0000,4761.3000,3905
141,ABB,2023-12-21,4604.0500,4700.0000,4532.3000,4687.7000,5857
142,ABB,2023-12-20,4873.7000,4892.3000,4566.1500,4608.1000,16133
143,ABB,2023-12-19,4920.0500,4920.0500,4801.0000,4839.4000,4499
144,ABB,2023-12-18,4830.0500,4953.2000,4788.9500,4887.6000,7727
145,ABB,2023-12-15,4795.0500,4928.1500,4768.3500,4834.6500,7519
146,ABB,2023-12-14,4782.3500,4845.5500,4738.9000,4789.6000,6517
147,ABB,2023-12-13,4726.2000,4777.6500,4682.4500,4767.4000,3064
148,ABB,2023-12-12,4799.9500,4817.6500,4689.0500,4720.6500,5359
149,ABB,2023-12-11,4767.8500,4832.0500,4767.8500,4789.8000,4570
150,ABB,2023-12-08,4766.0000,4836.5000,4684.9000,4745.4500,5884
151,ABB,2023-12-07,4740.1000,4785.6500,4699.2000,4742.0000,5751
152,ABB,2023-12-06,4847.8000,4882.0000,4723.2500,4740.1000,16542
153,ABB,2023-12-05,4624.0500,4864.6500,4594.6000,4847.7500,14097
154,ABB,2023-12-04,4444.9000,4680.0000,4444.9000,4622.7500,18486
155,ABB,2023-12-01,4430.4500,4445.0000,4376.0000,4386.7000,7877
156,ABB,2023-11-30,4286.9500,4460.0000,4238.4000,4420.7000,16172
157,ABB,2023-11-29,4305.2000,4305.2000,4234.1500,4244.4500,1183
158,ABB,2023-11-28,4260.0500,4260.0500,4193.0500,4249.5500,4491
159,ABB,2023-11-24,4265.0500,4271.5500,4224.7000,4259.7500,4319
160,ABB,2023-11-23,4240.0500,4277.0000,4221.0000,4261.5000,3287
161,ABB,2023-11-22,4383.9500,4383.9500,4225.0000,4235.4000,4721
162,ABB,2023-11-21,4375.0500,4431.7500,4335.7500,4342.2500,8281
163,ABB,2023-11-20,4300.0000,4363.0000,4300.0000,4345.9000,6914
164,ABB,2023-11-17,4232.0500,4296.7000,4227.1500,4284.5500,5492
165,ABB,2023-11-16,4270.0500,4272.2500,4214.2500,4232.9000,2681
166,ABB,2023-11-15,4263.0000,4300.7000,4252.0500,4257.7000,3371
167,ABB,2023-11-13,4299.9500,4306.8000,4205.0000,4262.7500,7327
168,ABB,2023-11-10,4339.9500,4381.5500,4229.0500,4239.6000,14454
169,ABB,2023-11-09,4276.2500,4370.2000,4216.0500,4309.5000,13685
170,ABB,2023-11-08,4210.4000,4285.0000,4210.4000,4276.2500,28095
171,ABB,2023-11-07,4218.9000,4232.0000,4172.2000,4210.1500,5333
172,ABB,2023-11-06,4190.0000,4225.0000,4147.2500,4205.5500,2974
173,ABB,2023-11-03,4109.9500,4178.0000,4079.4000,4166.0000,8409
174,ABB,2023-11-02,4110.5000,4111.9000,4071.0500,4077.5000,1420
175,ABB,2023-11-01,4119.3500,4146.2000,4046.7000,4053.1000,19115
176,ABB,2023-10-31,4109.9500,4124.7500,4030.1500,4110.6500,3774
177,ABB,2023-10-30,4024.2000,4100.0000,3994.2500,4068.2500,4808
178,ABB,2023-10-27,3973.3000,4086.4500,3973.3000,4010.0000,3167
179,ABB,2023-10-26,3930.0000,3965.5500,3847.5000,3957.9500,7941
180,ABB,2023-10-25,3943.0000,4018.3000,3898.9000,3930.6500,1863
181,ABB,2023-10-23,4005.0500,4036.1500,3906.0000,3928.9000,6284
182,ABB,2023-10-20,4087.5500,4094.0000,4001.6000,4015.7000,3140
183,ABB,2023-10-19,4103.5500,4115.6500,4032.5000,4087.5000,9013
184,ABB,2023-10-18,4282.7000,4339.8000,4084.3500,4099.1500,12950
185,ABB,2023-10-17,4282.7000,4307.8500,4257.8000,4283.0000,1969
186,ABB,2023-10-16,4230.1000,4296.0000,4230.1000,4280.5000,3833
187,ABB,2023-10-13,4200.2500,4233.8500,4191.8000,4228.8000,2469
188,ABB,2023-10-12,4187.7000,4235.0000,4187.6500,4215.3500,3611
189,ABB,2023-10-11,4239.9500,4239.9500,4171.0000,4187.6500,2890
190,ABB,2023-10-10,4114.7000,4200.0000,4087.5500,4189.1500,2689
191,ABB,2023-10-09,4071.3000,4119.0000,4063.5000,4095.1500,2732
192,ABB,2023-10-06,4071.3500,4143.0000,4065.2000,4132.8000,6076
193,ABB,2023-10-05,4044.9000,4105.9000,4000.0000,4071.3500,4264
194,ABB,2023-10-04,4070.0000,4088.3000,3978.1000,3997.0500,9438
195,ABB,2023-10-03,4082.0500,4147.0000,4056.4000,4093.5500,7210
196,ABB,2023-09-29,4138.3500,4147.1500,4089.6500,4100.3500,7161
197,ABB,2023-09-28,4214.8000,4248.0000,4094.0000,4104.7000,3435
198,ABB,2023-09-27,4220.0000,4240.0000,4170.3000,4232.5500,5177
199,ABB,2023-09-26,4152.0500,4222.3500,4152.0500,4205.8000,2359
200,ABB,2023-09-25,4208.8000,4208.8000,4123.2000,4176.2500,4337
201,ABB,2023-09-22,4295.6500,4295.9000,4166.0500,4186.1000,7022
202,ABB,2023-09-21,4341.0000,4355.9500,4260.9500,4275.5000,6445
203,ABB,2023-09-20,4308.0000,4425.5000,4290.0000,4330.5500,4932
204,ABB,2023-09-18,4380.6000,4380.6000,4308.0000,4318.5500,6146
205,ABB,2023-09-15,4375.0000,4391.5000,4345.7000,4380.6000,5327
206,ABB,2023-09-14,4348.9000,4386.6000,4320.0000,4370.2500,3044
207,ABB,2023-09-13,4401.0500,4421.2500,4260.1000,4336.2000,7953
208,ABB,2023-09-12,4631.2500,4635.0000,4384.2500,4400.5000,15820
209,ABB,2023-09-11,4456.0500,4675.8500,4445.0000,4621.9000,33981
210,ABB,2023-09-08,4477.7000,4516.8500,4435.3500,4459.4500,41775
211,ABB,2023-09-07,4499.0500,4499.0500,4441.8000,4447.5500,33381
212,ABB,2023-09-06,4449.8500,4539.9000,4447.0000,4499.0500,14600
213,ABB,2023-09-05,4305.4500,4447.0000,4305.4500,4440.8500,7234
214,ABB,2023-09-04,4320.4000,4328.7500,4246.0000,4298.8500,4985
215,ABB,2023-09-01,4376.0000,4390.8500,4272.4500,4291.1000,5817
216,ABB,2023-08-31,4327.0500,4391.0000,4327.0500,4379.7500,3064
217,ABB,2023-08-30,4330.0000,4365.0000,4326.0000,4340.1000,1747
218,ABB,2023-08-29,4279.9500,4329.8500,4248.8500,4317.4000,6233
219,ABB,2023-08-28,4250.0000,4309.8500,4246.3500,4264.8000,2506
220,ABB,2023-08-25,4330.0000,4341.3500,4224.0000,4241.6000,6272
221,ABB,2023-08-24,4335.9500,4390.0000,4319.0000,4335.9500,4179
222,ABB,2023-08-23,4336.1000,4345.0000,4294.7000,4301.8500,4671
223,ABB,2023-08-22,4340.0000,4340.0000,4285.7000,4325.7500,4779
224,ABB,2023-08-21,4303.9500,4326.1500,4251.0000,4313.8000,6712
225,ABB,2023-08-18,4308.8000,4344.5500,4270.9500,4276.0500,3545
226,ABB,2023-08-17,4312.7500,4342.0000,4278.0000,4311.3000,5263
227,ABB,2023-08-16,4389.9500,4389.9500,4264.2000,4297.3000,9078
228,ABB,2023-08-14,4530.0500,4530.0500,4254.1500,4352.3000,29761
229,ABB,2023-08-11,4539.9500,4558.9000,4487.4500,4526.5500,6555
230,ABB,2023-08-10,4478.0500,4549.9500,4478.0500,4505.5500,5947
231,ABB,2023-08-09,4476.0000,4553.9500,4414.7500,4522.4000,9833
232,ABB,2023-08-08,4525.0000,4530.0000,4449.3000,4476.5500,4935
233,ABB,2023-08-07,4450.0000,4539.0000,4417.6500,4527.4000,7339
234,ABB,2023-08-04,4352.3000,4447.4500,4332.2000,4433.8000,5003
235,ABB,2023-08-03,4437.9500,4437.9500,4325.0000,4375.4500,3886
236,ABB,2023-08-02,4519.9000,4550.7000,4381.1000,4404.4000,8672
237,ABB,2023-08-01,4557.0500,4581.0500,4500.0000,4519.7000,12022
238,ABB,2023-07-31,4516.5000,4609.5000,4514.1500,4546.4000,9180
239,ABB,2023-07-28,4431.4000,4541.0000,4419.1000,4516.5000,14687
240,ABB,2023-07-27,4400.0000,4489.0000,4367.3500,4403.2000,4671
241,ABB,2023-07-26,4333.9000,4420.0000,4333.9000,4398.0000,9533
242,ABB,2023-07-25,4344.9500,4368.7500,4272.1000,4334.1000,4245
243,ABB,2023-07-24,4226.3500,4348.3000,4226.3500,4319.5500,14367
244,ABB,2023-07-21,4205.2500,4316.7500,4200.6000,4226.3000,20161
245,ABB,2023-07-20,4529.9500,4529.9500,4141.0000,4205.2500,45484
246,ABB,2023-07-19,4505.0000,4615.0000,4486.4500,4497.4000,16518
247,ABB,2023-07-18,4435.2000,4545.7500,4430.0000,4497.2000,10326
248,ABB,2023-07-17,4382.5500,4452.4000,4378.0500,4416.8500,4138
249,ABB,2023-07-14,4439.6500,4462.3000,4356.3500,4382.5000,5789
250,ABB,2023-07-13,4539.8500,4556.0000,4396.0000,4409.6000,5514
251,ABB,2023-07-12,4506.5000,4553.9500,4475.0500,4527.6000,7511
252,ABB,2023-07-11,4367.2000,4521.3500,4367.2000,4506.5000,7242
253,ABB,2023-07-10,4446.0500,4446.0500,4353.5500,4367.1500,1959
254,ABB,2023-07-07,4395.0000,4430.1500,4354.9500,4397.1000,2865
255,ABB,2023-07-06,4400.0500,4445.4000,4384.2500,4396.4500,6175
256,ABB,2023-07-05,4379.9500,4429.3000,4362.1000,4400.8000,4335
257,ABB,2023-07-04,4437.6500,4442.6500,4352.1500,4366.6000,2825
258,ABB,2023-07-03,4423.1000,4488.0000,4390.0500,4408.8000,5205
259,ABB,2023-06-30,4424.7500,4444.5000,4376.0000,4421.2500,5104
260,ABB,2023-06-28,4320.0000,4435.0000,4300.0500,4407.4000,8803
261,ABB,2023-06-27,4290.0000,4345.0000,4272.0000,4295.2000,2698
262,ABB,2023-06-26,4239.7000,4298.9000,4219.9500,4280.0000,2522
263,ABB,2023-06-23,4275.0000,4303.5000,4230.0500,4238.4000,5038
264,ABB,2023-06-22,4350.0000,4367.2000,4259.1000,4269.0500,10539
265,ABB,2023-06-21,4381.0500,4442.8000,4323.7000,4367.2000,4587
266,ABB,2023-06-20,4327.7000,4380.0000,4316.6000,4373.8000,6149
267,ABB,2023-06-19,4355.0500,4409.7000,4315.0000,4328.2000,4676
268,ABB,2023-06-16,4255.0500,4350.0000,4255.0500,4335.6000,5439
269,ABB,2023-06-15,4340.0000,4345.0000,4280.0500,4314.2500,4210
270,ABB,2023-06-14,4322.0000,4368.0000,4290.1000,4348.8000,11601
271,ABB,2023-06-13,4151.4500,4329.2500,4149.6000,4322.0000,11839
272,ABB,2023-06-12,4146.0000,4171.9500,4098.8500,4149.4500,6834
273,ABB,2023-06-09,4112.1000,4164.7000,4108.2500,4148.9000,6063
274,ABB,2023-06-08,4152.0500,4161.5500,4085.0000,4114.2500,3187
275,ABB,2023-06-07,4059.2000,4160.0000,4058.4000,4150.0000,8367
276,ABB,2023-06-06,4045.0000,4093.2000,4038.4500,4059.8500,4709
277,ABB,2023-06-05,4012.0500,4067.0000,3980.0000,4032.0500,9308
278,ABB,2023-06-02,3994.7500,4033.6000,3940.0500,4023.1000,16099
279,ABB,2023-06-01,4130.0000,4134.2500,3926.8000,3943.7000,12233
280,ABB,2023-05-31,4020.0000,4290.0000,3991.8000,4113.9500,8788
281,ABB,2023-05-30,4000.0500,4058.0000,4000.0500,4020.8500,4434
282,ABB,2023-05-29,4010.0500,4057.2500,4010.0500,4030.2000,6442
283,ABB,2023-05-26,3942.0000,4012.0500,3942.0000,4005.8000,7790
284,ABB,2023-05-25,3865.0500,3956.9500,3865.0500,3943.9500,3289
285,ABB,2023-05-24,3895.4500,3954.6500,3883.5500,3890.3500,5289
286,ABB,2023-05-23,3895.2000,3966.7000,3886.1000,3913.5500,6342
287,ABB,2023-05-22,3898.2500,3906.4000,3810.0000,3892.0000,9986
288,ABB,2023-05-19,3870.0500,3922.8500,3846.8500,3898.3000,3636
289,ABB,2023-05-18,3936.3000,3936.3000,3886.8500,3895.0000,6039
290,ABB,2023-05-17,3910.4500,3947.8000,3875.7000,3918.7000,3377
291,ABB,2023-05-16,3859.9000,3933.0000,3842.7500,3910.4500,4156
292,ABB,2023-05-15,3936.0500,3937.8000,3842.7500,3852.3500,10483
293,ABB,2023-05-12,3859.9500,3955.0000,3847.3500,3942.6500,11631
294,ABB,2023-05-11,3811.0000,3869.9500,3809.4000,3861.1000,17185
295,ABB,2023-05-10,3800.0000,3839.8500,3790.6500,3815.7500,5364
296,ABB,2023-05-09,3821.9500,3822.0000,3765.3500,3803.2000,5886
297,ABB,2023-05-08,3722.0000,3817.0000,3719.0000,3797.5000,18869
298,ABB,2023-05-05,3646.6500,3752.0000,3645.5000,3718.9000,25921
299,ABB,2023-05-04,3478.0000,3662.2500,3463.2000,3646.5000,44531
300,ABB,2023-05-03,3430.0500,3480.0000,3408.3000,3455.4000,8744
301,ABB,2023-05-02,3415.8000,3462.0000,3391.1500,3441.7000,6091
302,ABB,2023-04-28,3384.9000,3438.0000,3384.9000,3417.5000,8219
303,ABB,2023-04-27,3414.9500,3420.3000,3378.6000,3412.3500,14197
304,ABB,2023-04-26,3336.9500,3405.9500,3329.0000,3402.7500,15042
305,ABB,2023-04-25,3220.9500,3350.0000,3211.1500,3336.9500,29974
306,ABB,2023-04-24,3156.3500,3232.0000,3156.3500,3218.6500,9817
307,ABB,2023-04-21,3192.0000,3213.0000,3143.2000,3154.1000,7442
308,ABB,2023-04-20,3206.0000,3230.0000,3180.4500,3185.5500,5002
309,ABB,2023-04-19,3230.7000,3243.4500,3189.5500,3203.7000,7763
310,ABB,2023-04-18,3230.0000,3259.8500,3203.0000,3208.1500,6096
311,ABB,2023-04-17,3227.0000,3268.6000,3216.0000,3230.7000,3387
312,ABB,2023-04-13,3210.0000,3256.2000,3175.0500,3227.7500,9149
313,ABB,2023-04-12,3285.0000,3295.4500,3196.4500,3202.0500,13248
314,ABB,2023-04-11,3395.0500,3395.0500,3268.0000,3278.1500,18005
315,ABB,2023-04-10,3396.5000,3416.5000,3370.0000,3399.1000,3258
316,ABB,2023-04-06,3389.9500,3466.9000,3366.9000,3396.6000,17297
317,ABB,2023-04-05,3390.0000,3390.0000,3347.6500,3373.0500,3361
318,ABB,2023-04-03,3370.0500,3417.1500,3340.0000,3372.8000,6060
319,ABB,2023-03-31,3382.0500,3418.7500,3345.0000,3365.5000,8697
320,ABB,2023-03-29,3324.1000,3415.0000,3324.1000,3393.6500,14648
321,ABB,2023-03-28,3333.1000,3381.8000,3301.6500,3340.7000,4704
322,ABB,2023-03-27,3394.7500,3394.7500,3307.8000,3322.4000,5407
323,ABB,2023-03-24,3388.9500,3390.5000,3331.4000,3343.9500,6145
324,ABB,2023-03-23,3290.1500,3384.1000,3290.1500,3359.7500,11029
325,ABB,2023-03-22,3426.9500,3426.9500,3302.0000,3310.9500,11293
326,ABB,2023-03-21,3325.9500,3430.0000,3305.2000,3412.7000,4691
327,ABB,2023-03-20,3260.0500,3326.8000,3260.0500,3298.2500,5016
328,ABB,2023-03-17,3339.0000,3364.3500,3285.2500,3308.6500,5207
329,ABB,2023-03-16,3291.0500,3339.5500,3251.3500,3330.1000,8206
330,ABB,2023-03-15,3346.9500,3349.3500,3288.8000,3302.3500,3601
331,ABB,2023-03-14,3295.1000,3323.6000,3233.8500,3306.4500,19303
332,ABB,2023-03-13,3381.0500,3400.3000,3266.2000,3274.6500,8588
333,ABB,2023-03-10,3353.2000,3388.6500,3347.5500,3380.4000,3412
334,ABB,2023-03-09,3394.9500,3433.7000,3380.3000,3387.3000,12570
335,ABB,2023-03-08,3300.0500,3400.0000,3300.0500,3379.1500,9039
336,ABB,2023-03-06,3329.0000,3365.0000,3305.0000,3318.8000,9793
337,ABB,2023-03-03,3325.0000,3361.4500,3311.9000,3329.1500,4855
338,ABB,2023-03-02,3324.9500,3334.2500,3288.7500,3321.8000,10138
339,ABB,2023-03-01,3230.0000,3320.0000,3209.4500,3312.3000,9770
340,ABB,2023-02-28,3146.9500,3245.0000,3106.5500,3213.5000,9955
341,ABB,2023-02-27,3142.5000,3178.4500,3056.0000,3107.3000,5570
342,ABB,2023-02-24,3141.0500,3170.8000,3131.2500,3141.5500,4606
343,ABB,2023-02-23,3173.0500,3177.4500,3123.9000,3139.9000,3627
344,ABB,2023-02-22,3174.9500,3187.5500,3130.0500,3172.1500,19690
345,ABB,2023-02-21,3189.9500,3205.7000,3145.3000,3169.4500,10074
346,ABB,2023-02-20,3160.0000,3225.8500,3140.9000,3178.0000,8911
347,ABB,2023-02-17,3199.9500,3237.6500,3124.5000,3135.2500,13666
348,ABB,2023-02-16,3164.8500,3205.0000,3137.0500,3188.9000,7934
349,ABB,2023-02-15,3094.9000,3189.3000,3076.0000,3148.5000,27384
350,ABB,2023-02-14,3109.9500,3170.9500,3025.0500,3078.2000,15471
351,ABB,2023-02-13,3200.0000,3211.6000,3006.3500,3074.1000,38854
352,ABB,2023-02-10,3128.0000,3171.0000,3095.3000,3164.6000,21452
353,ABB,2023-02-09,3084.0000,3138.0000,3068.6000,3128.7500,18031
354,ABB,2023-02-08,3025.0000,3090.0000,3010.7000,3083.3000,16093
355,ABB,2023-02-07,2954.9000,3034.9500,2903.3000,3023.3500,21637
356,ABB,2023-02-06,2828.9500,2939.8500,2783.0000,2932.8500,10742
357,ABB,2023-02-03,2835.6000,2844.9000,2776.0500,2801.6500,7482
358,ABB,2023-02-02,2794.9000,2850.8000,2754.8500,2831.2500,8084
359,ABB,2023-02-01,2902.5500,2960.6500,2755.9000,2793.5000,14434
360,ABB,2023-01-31,2828.0000,2865.3500,2812.0000,2826.5500,6574
361,ABB,2023-01-30,2802.8500,2868.7500,2802.4000,2812.9500,4459
362,ABB,2023-01-27,2874.0500,2893.1500,2760.0000,2802.8500,8192
363,ABB,2023-01-25,2943.0000,2944.8000,2865.0000,2874.7500,2852
364,ABB,2023-01-24,2954.8500,2955.0000,2919.4500,2943.0000,2875
365,ABB,2023-01-23,2944.3000,2951.0000,2919.6500,2943.8500,3774
366,ABB,2023-01-20,2921.0000,2945.0500,2890.8000,2933.1000,4921
367,ABB,2023-01-19,2927.9500,2979.2500,2911.6000,2918.7500,6018
368,ABB,2023-01-18,2894.9500,2926.8000,2876.4000,2920.0000,11171
369,ABB,2023-01-17,2859.7000,2895.8000,2835.1000,2875.7000,5322
370,ABB,2023-01-16,2896.3500,2914.8500,2864.7000,2871.7000,4309
371,ABB,2023-01-13,2915.0000,2922.4000,2885.2000,2900.9500,4957
372,ABB,2023-01-12,2914.9500,2933.4500,2880.6500,2914.9500,10707
373,ABB,2023-01-11,2850.1500,2905.7000,2823.6000,2900.3000,8917
374,ABB,2023-01-10,2850.1000,2864.3000,2801.9000,2844.4000,5458
375,ABB,2023-01-09,2860.0000,2881.0000,2830.0000,2861.7000,6116
376,ABB,2023-01-06,2810.0000,2858.3500,2809.8500,2843.3000,77454
377,ABB,2023-01-05,2720.0000,2821.4500,2720.0000,2806.2000,326103
378,ABB,2023-01-04,2699.7500,2735.8000,2693.8500,2705.2000,4634
379,ABB,2023-01-03,2700.0000,2700.0000,2673.2500,2688.3000,4344
380,ABB,2023-01-02,2675.2000,2712.9000,2662.9500,2681.0000,6022
381,ABB,2022-12-30,2687.2000,2727.0000,2675.0000,2683.1500,7063
382,ABB,2022-12-29,2730.0000,2735.7500,2680.5000,2684.8000,2694
383,ABB,2022-12-28,2743.5500,2760.4000,2711.0500,2722.4000,6105
384,ABB,2022-12-27,2758.9500,2759.3000,2709.0000,2743.6500,9008
385,ABB,2022-12-26,2659.0500,2743.8500,2640.4500,2728.8500,12403
386,ABB,2022-12-23,2775.0500,2780.0000,2667.0500,2682.0000,10411
387,ABB,2022-12-22,2842.0000,2848.8000,2778.2500,2803.6500,9787
388,ABB,2022-12-21,2920.0500,2950.0000,2832.2500,2842.6500,5051
389,ABB,2022-12-20,2872.2500,2938.1500,2872.2500,2924.6000,8910
390,ABB,2022-12-19,2848.2500,2909.2500,2831.7000,2898.4500,8145
391,ABB,2022-12-16,2913.0500,2929.2000,2828.2500,2836.8000,14360
392,ABB,2022-12-15,3008.6000,3008.6000,2919.0000,2937.0000,6391
393,ABB,2022-12-14,3005.0000,3029.0000,2996.8000,3006.0000,11079
394,ABB,2022-12-13,2988.6000,3015.5000,2980.0000,2994.0000,2714
395,ABB,2022-12-12,2972.9500,2998.3000,2944.0500,2988.6000,8216
396,ABB,2022-12-09,3005.1000,3036.0000,2940.0500,2976.9000,33135
397,ABB,2022-12-08,2996.7000,2996.7000,2960.0500,2989.7500,5530
398,ABB,2022-12-07,2915.6500,2995.0000,2915.6500,2968.7000,18273
399,ABB,2022-12-06,2974.0000,2993.3500,2937.7500,2944.3500,8373
400,ABB,2022-12-05,2977.3000,3000.4000,2947.1500,2976.4500,5153
401,ABB,2022-12-02,3016.0500,3016.0500,2922.6500,2977.3000,7137
402,ABB,2022-12-01,3019.6500,3028.2000,2980.0000,2990.6500,8702
403,ABB,2022-11-30,3020.0000,3075.7500,2978.6000,2996.7500,35679
404,ABB,2022-11-29,3104.3000,3105.0000,3010.0000,3014.2500,12521
405,ABB,2022-11-28,3090.0000,3130.0000,3087.4500,3104.4500,14832
406,ABB,2022-11-25,3122.5000,3156.0000,3082.2000,3089.7000,6873
407,ABB,2022-11-24,3106.0000,3170.0000,3102.0000,3123.7000,6973
408,ABB,2022-11-23,3068.0000,3108.0000,3057.0000,3098.2500,4865
409,ABB,2022-11-22,3095.0000,3112.0000,3045.0000,3058.6500,8836
410,ABB,2022-11-21,3100.0000,3119.8000,3056.0500,3084.1000,6364
411,ABB,2022-11-18,3106.1000,3158.0500,3064.3000,3091.0500,10317
412,ABB,2022-11-17,3033.1000,3134.1000,3016.6000,3125.3500,12908
413,ABB,2022-11-16,3039.8500,3089.7500,3012.3000,3033.1000,15589
414,ABB,2022-11-15,3033.6500,3075.1500,3014.9000,3026.1500,8297
415,ABB,2022-11-14,3155.4000,3212.1000,3011.0000,3022.5500,15938
416,ABB,2022-11-11,3200.0000,3220.0000,3105.3000,3155.4000,13652
417,ABB,2022-11-10,3100.0000,3239.0000,3049.2500,3166.2000,26000
418,ABB,2022-11-09,3265.2000,3288.3000,3090.0000,3106.4500,13625
419,ABB,2022-11-07,3269.5000,3281.6500,3210.0500,3263.8000,7615
420,ABB,2022-11-04,3238.0000,3265.3000,3203.0000,3218.6500,7555
421,ABB,2022-11-03,3160.0000,3288.5000,3145.0000,3224.2500,6885
422,ABB,2022-11-02,3140.0000,3186.0000,3136.5500,3170.8000,9613
423,ABB,2022-11-01,3056.1500,3192.7500,3056.1500,3153.5500,12599
424,ABB,2022-10-31,2969.0000,3060.3000,2961.1000,3047.5000,10740
425,ABB,2022-10-28,3027.7000,3027.7000,2945.3000,2961.5500,9887
426,ABB,2022-10-27,3060.4500,3080.0000,3006.6500,3039.0500,4184
427,ABB,2022-10-25,3067.9000,3084.9500,3020.3500,3054.9000,7996
428,ABB,2022-10-21,3152.5000,3173.9500,3019.1000,3037.5500,18055
429,ABB,2022-10-20,3228.1000,3233.3000,3074.8500,3133.4500,13385
430,ABB,2022-10-19,3232.0000,3246.9000,3203.0000,3238.1000,4174
431,ABB,2022-10-18,3242.9500,3273.0500,3186.8000,3210.0000,8266
432,ABB,2022-10-17,3191.0500,3229.1000,3153.1500,3196.9500,7303
433,ABB,2022-10-14,3303.0000,3328.0000,3175.3000,3196.9000,14179
434,ABB,2022-10-13,3259.9500,3304.0000,3240.4500,3265.9000,12457
435,ABB,2022-10-12,3200.0500,3257.8000,3175.1500,3247.4000,8787
